menu_section,restaurant_object_key,menu_item_name,description,menu_name,price,menu_item_extraction_date,restaurant_proprietary_url,restaurant_url,menu_proprietary_url,menu_source,app_filter,airport,datetime_timestamp,standardized_category,standardized_category_v1,main_category,sub_category,size
Craft Pizzas,1754299,"Ledo White Pizza 8""","our ledo white pizza is topped with garlic parmesan sauce, smoked provolone cheese and garnished with oregano.",Full Menu,10.24,2025-10-31,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://ledopizza.com/store/md-hunt-valley/,https://www.yelp.com/biz/ledo-pizza-cockeysville-4,false,DCA,2025-11-03T07:02:20.896Z,null,Pizzas,null,null,null
Craft Pizzas,1754299,"Meatlovers Pizza 18""","our meatlovers pizza is topped with pepperoni, sausage and meatballs.",Full Menu,29.46,2025-10-31,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://ledopizza.com/store/md-hunt-valley/,https://www.yelp.com/biz/ledo-pizza-cockeysville-4,false,DCA,2025-11-03T07:02:20.896Z,null,Pizzas,null,null,null
Eau-de-vie,1779147,Mirabelle (plum Brandy),null,Dessert Menu,14.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Start Here,1046848,Mussels - Half Order (lunch Only),"served with garlic bread. omg - honey herb butter, garlic. green curry - julienned carrot, scallion, and bell pepper with cilantro and basil",Main Menu,8.0,2025-10-31,https://www.wickedsistershampden.com,https://www.wickedsistershampden.com,https://masked.com/,https://www.opentable.com/r/wicked-sisters-hampden,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Bubbles,1704403,"Mv Billecart-salmon, Brut, Reserve","blanc de blancs, champagne, france",Rye Bar Menu,32.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
On The Side,1704403,One Organic Egg,any style,Breakfast,4.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Domestic Tea Selection,1647818,Organic Cheerful Lemon,lift your spirits with a delightful blend of white tea and citrus. white tea provides a delicate and mild base to the refreshing flavors of lemon peel and lemon verbena. low-caffeine,Tea Menu,3.25,2025-10-31,http://www.spilttearoom.com/,http://www.spilttearoom.com/,https://masked.com/,https://www.opentable.com/r/spilt-tea-fredericksburg,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Desserts,2067409,Passion Fruit & Mango Cheesecake,"allergens: dairy, gluten, nuts",Dessert,15.0,2025-10-31,http://www.centralmichelrichard.com,http://www.centralmichelrichard.com,https://www.centralmichelrichard.com/menus,https://www.opentable.com/r/central-michel-richard-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Hot Specialty Subs,762511,Pepperoni Pizza Meatball Sub,"italian meatballs, marinara, extra provolone, crispy pepperoni and italian seasoning on a toasted garlic bread roll.",Full Menu,16.9,2025-10-31,http://firehousesubs.com/menu,http://firehousesubs.com/menu,http://order.firehousesubs.com/menu?service-mode=TAKEOUT&store-number=784,https://www.yelp.com/biz/firehouse-subs-westminster,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Sparkling,509385,Piper Heidsiek Nv Brut Champagne,null,Beverage Menu,25.0,2025-10-31,http://www.lilyandthecactus.com/,http://www.lilyandthecactus.com/,https://masked.com/,https://www.opentable.com/r/lily-and-the-cactus-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Pork Entrees,1525694,Pork Garlic,"sliced tender pork loin stir-fried in garlic soy sauce, steamed broccoli, and garlic flakes.",Menu,14.0,2025-10-31,null,null,null,https://www.ubereats.com/store/duangrats-thai-restaurant/7Ahr3pU0U1KqMLX9ZFusZQ,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
From The Wood Fired Brick Oven,1144551,"Roasted Eggplant Pizza - 12""","organic eggplant & basil, parmesan & fresh mozzarella, tomato sauce",Lunch Menu,17.0,2025-10-31,http://www.ricciutis.com/,http://www.ricciutis.com/,https://masked.com/,https://www.opentable.com/r/ricciutis-restaurant,true,DCA,2025-11-03T07:02:20.896Z,null,Pizzas,null,null,null
Burgers & Sandwiches,1759150,Seafood Club Sandwich Tossed Salad With Cu,"opi original. triple decker delight with breaded shrimp and backfin crab cake. lettuce, tomato, mayo, bacon, swiss and american cheese complete the club. served with choice of side.",Full Menu,4.0,2025-10-31,http://theopi.com,http://theopi.com,null,https://www.yelp.com/biz/the-olde-philadelphia-inn-rosedale,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Sides,861465,Side Colcannon Potatoes,null,Food,9.0,2025-10-31,http://www.jamesjoycebaltimore.com/,http://www.jamesjoycebaltimore.com/,https://jamesjoycebaltimore.com/wp-content/uploads/2022/09/jamesjoyce_dinner_092422.pdf,https://www.toasttab.com/local/order/atlas-restaurant-group-james-joyce/r-c1913210-25a6-45b3-9316-5483066f6f65,true,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Tacos,826575,Soft Taco Supreme,"a warm flour tortilla filled with seasoned beef, reduced-fat sour cream, lettuce, diced tomatoes, and shredded cheddar cheese.",Full Menu,3.65,2025-10-31,http://www.tacobell.com,http://www.tacobell.com,https://www.tacobell.com/food/specialties/power-menu-bowl,https://www.yelp.com/biz/taco-bell-college-park,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
White / Rose,1704403,"2016 Ramey, Chardonnay","russian river valley, usa",Roof Top Lunch Menu,26.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
White | Rose,1704403,"2016 Ramey, Chardonnay","russian river valley, usa",Rye Bar Menu,26.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Drinks,1201756,Aquafina(r) (0 Cals),pure water for a perfect taste,Full Menu,3.66,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Arabian Shawarma (archived),692040,Arabian Shawarma,null,Full Menu,7.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
United States Pinot Noir,1779147,"Averaen, Croft Vineyard, Willamette Valley 2017",null,Drinks Menu,136.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Gins,1152899,Beefeater London Dry Gin,null,Main Menu,8.0,2025-10-31,http://www.lemirch.com/,http://www.lemirch.com/,https://masked.com/,https://www.opentable.com/r/le-mirch,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Breakfast,1554546,Breakfast Flatbread,"egg, sausage, bacon, green peppers, onion, mozzarella, and pepper jack.",Full Menu,12.7,2025-10-31,http://bakeryexpressmsdesserts.com/,http://bakeryexpressmsdesserts.com/,null,https://www.yelp.com/biz/bakery-express-halethorpe,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Buffet,1745531,Buffet Full,"continental buffet, omelet station, cage free scrambled eggs, smoked bacon, local chicken and feta sausage, breakfast potatoes with fresh herbs, seasonal bread pudding, waffles, vegetarian scramble, coffee, juice",Weekend Brunch Menu,33.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Tacos,1424298,Carnitas Tacos,"served with handmade corn tortillas, cilantro, onions, radish and lime.",Menu,4.0,2025-10-31,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,null,https://www.ubereats.com/store/guajillo-chalateco/wCbvW9IWSb2T2C5qBdZKUg,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
French,509292,"Chateau D' Agel, 2009, Minervois - Btl","a rich aromatic complexity: toasted bread, mocha, chocolate, black fruit, jam and also prunes",Wine List,38.0,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Combo Meals,762561,Cheese Champ Combo,"all hail the champ. with a hand-seasoned, 100% beef large hamburger patty topped with american cheese, a slice of red ripe tomato, red onion, crisp iceberg lettuce, dill pickles, ketchup, mustard and mayonnaise on a toasted bakery-style bunthis burger comes out on top.",Full Menu,13.29,2025-10-31,https://locations.checkersandrallys.com/md/glen-burnie/1417-n.-crain-hwy.,https://locations.checkersandrallys.com/md/glen-burnie/1417-n.-crain-hwy.,https://www.checkers.com/food/,https://www.yelp.com/biz/checkers-glen-burnie-2,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Sandwiches,764367,Chicken Club,"all-natural grilled chicken, applewood smoked bacon, cheddar. want sweet with a little spicy? try it with our new sweet heat bbq sauce.",Full Menu,10.09,2025-10-31,https://www.potbelly.com/,https://www.potbelly.com/,https://potbelly.com/locations/maryland/silver-spring,https://www.yelp.com/biz/potbelly-sandwich-shop-silver-spring,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Pastas,692040,Chicken Fettuccine Alfredo,null,Full Menu,12.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Signature Pastas,764406,Chicken Fettuccine Alfredo,"fettuccine noodle with alfredo sauce and grilled chicken, broccoli, mushroom and shredded parmesan. side of crispy garlic bread.",Full Menu,15.99,2025-10-31,https://www.pizzabolis.com/locations/severna-park/,https://www.pizzabolis.com/locations/severna-park/,https://www.pizzabolis.com/menu/,https://www.yelp.com/biz/pizza-bolis-severna-park-2,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Chicken (chicken),2120157,Chicken Hyderabadi,"a classic hyderabadi style chicken cooked with coconut, curry leaves in a blend of herbs & spices.",Main Menu,12.99,2025-10-31,http://www.mounteverestrestaurant.com,http://www.mounteverestrestaurant.com,https://masked.com/,https://www.opentable.com/r/mount-everest-restaurant-nottingham,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
"Chicken, Meats, And More",1705451,Chile Rellenos,"two fresh poblano peppers stuffed with monterey jack cheese, wrapped in our homemade batter, lightly fried, and then topped with our salsa ranchera. served with refried beans, mexican rice, lettuce and pico de gallo. guacamole and sour cream available upon request.",A La Carte Lunch Specials,20.0,2025-10-31,null,null,http://www.instagram.com/loscaballerosdc/,https://www.opentable.com/r/los-caballeros-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Draft Beers,509385,Choas Mountain 4 Chefs Quad (virginia),null,Beverage Menu,9.0,2025-10-31,http://www.lilyandthecactus.com/,http://www.lilyandthecactus.com/,https://masked.com/,https://www.opentable.com/r/lily-and-the-cactus-washington,true,DCA,2025-11-03T07:02:20.896Z,null,"Beer, Seltzer & Cider",null,null,null
Light Breakfast,1745531,Coconut Chia,"seasonal fruit-flavored chia, coconut milk (vg, gf, df)",Breakfast,18.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Brunch,1745531,Coconut Chia,"seasonal fruit-flavored chia, coconut milk (vg, gf, df)",Brunch Menu,18.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Combos,1201756,Cold Cut Combo(r) Combo,with your choice of side and drink,Full Menu,11.48,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Les Plats Principaux,1779147,Cordon Bleu Sauce Moutarde,"chicken breast stuffed with sliced ham, gruyere cheese, pommes frites, mustard cream sauce",Dinner Menu,32.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Paninis,1554546,Corned Beef & Swiss Panini,corned beef and swiss cheese. served on an artisan ciabatta.,Full Menu,13.65,2025-10-31,http://bakeryexpressmsdesserts.com/,http://bakeryexpressmsdesserts.com/,null,https://www.yelp.com/biz/bakery-express-halethorpe,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Entrees,509385,Cowboy Ribeye Steak,barbequed black beans and buttermilk onion rings,Dinner Menu,42.0,2025-10-31,http://www.lilyandthecactus.com/,http://www.lilyandthecactus.com/,https://masked.com/,https://www.opentable.com/r/lily-and-the-cactus-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Mains,1745531,Crispy Skin Salmon,carrot puree | grilled asparagus | citrus chive butter,Lunch Menu,34.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Farm & Field,1745531,Crispy Skin Salmon,summer succotash | citrus chive butter,Dinner Menu,34.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Land,509292,Erikli Sis Kebab,"grilled, seasoned tender lamb and plum on a skewer",Dinner Menu,9.95,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Land,509292,Erikli Sis Kebab,"grilled, seasoned tender lamb and plum on a skewer served with ottoman rice",Lunch Menu,9.95,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Speyside Scotch,1704403,"Glenmorangie 12 Year, La Santa Highland",null,Rye Bar Menu,28.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Sandwiches,2172626,Grilled Chicken Sandwich,"lemon mayo, butter lettuce, brioche",Dinner,13.0,2025-10-31,http://www.unionstreetpublichouse.com/,http://www.unionstreetpublichouse.com/,https://www.unionstreetpublichouse.com/menus,https://www.opentable.com/r/union-street-public-house,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Sandwiches,509385,Grilled Chicken Sandwich,"with sun dried tomato pesto, caramelized onion, lettuce, tomato and provolone on brioche roll, garlic fries",Lunch Menu,14.0,2025-10-31,http://www.lilyandthecactus.com/,http://www.lilyandthecactus.com/,https://masked.com/,https://www.opentable.com/r/lily-and-the-cactus-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Sandwiches,1167950,Grilled Chicken Sandwich,"fresh grilled chicken, applewood bacon, avocado, chipolte mayo, and pepperjack cheese",Main Menu,12.0,2025-10-31,http://www.cafesoleildc.com/,http://www.cafesoleildc.com/,https://masked.com/,https://www.opentable.com/r/cafe-soleil,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
